embedding_source,material_id,family,split,formula,absolute_error,absolute_error_float,error_group,embedding_row_index,embedding_dim,n_oxide_reference,k_oxide_neighbors,oxide_centroid_distance,oxide_knn5_mean_distance,oxide_mahalanobis_lw_distance,mahalanobis_status,mahalanobis_condition_number,mahalanobis_shrinkage
pre_head,JVASP-91702,nitride,test,TaNF6,0.0542692092895507,0.0542692092895507,middle_60pct,1663,256,13507,5,5.851753921237927,4.721138007783186,30.760601280715292,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-110307,nitride,test,Ba2MnN2,0.0384243499565124,0.0384243499565124,middle_60pct,1664,256,13507,5,6.263033740396272,3.8382901657804083,28.525671646137884,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-108730,nitride,test,Ti2CN,0.0477991535949706,0.0477991535949706,middle_60pct,1665,256,13507,5,5.309555529893898,4.09826047759501,28.50894375395385,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-109179,nitride,test,Hf4N3,0.0805374184036253,0.0805374184036253,middle_60pct,1666,256,13507,5,5.695199799686614,4.199136986432245,31.029386796613764,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-110197,nitride,test,NbVN2,0.042937780380249,0.042937780380249,middle_60pct,1667,256,13507,5,5.408265047630334,3.8995156889680347,27.599604411513386,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-21091,nitride,test,LiSi2N3,0.0071152378845213,0.0071152378845213,easy_bottom_20pct,1668,256,13507,5,5.2084813669857795,3.1534385660921904,26.805055250115654,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-108956,nitride,test,FeSnN,0.0031305074954032,0.0031305074954032,easy_bottom_20pct,1669,256,13507,5,7.517726614910178,4.059223224174643,25.215713876302907,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-109803,nitride,test,NaInN,0.2501423507404327,0.2501423507404327,hard_top_20pct,1670,256,13507,5,6.9318674249227605,4.167079527091774,25.36264486229949,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-25250,nitride,test,N,0.0026070475578308,0.0026070475578308,easy_bottom_20pct,1671,256,13507,5,10.480818956199037,6.921544621627964,57.83053664721002,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-22344,nitride,test,Ca3CrN3,0.0037493830871582,0.0037493830871582,easy_bottom_20pct,1672,256,13507,5,5.079857356827972,2.8607054706497634,21.659384034853232,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-11110,nitride,test,Ca3N2,0.0405380268287658,0.0405380268287658,middle_60pct,1673,256,13507,5,6.454606870075636,4.1424285973744706,26.121508741291635,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-56743,nitride,test,Li4Ca3Si2N6,0.0582218981170654,0.0582218981170654,middle_60pct,1674,256,13507,5,4.90075387739773,2.9504743024989164,22.574587989687743,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-33147,nitride,test,C5N4,0.2210553685569762,0.2210553685569762,hard_top_20pct,1675,256,13507,5,9.036304292961661,4.343571376613735,35.0889069436819,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-26119,nitride,test,Mo3Pd2N,0.004970246105194,0.004970246105194,easy_bottom_20pct,1676,256,13507,5,7.337225589294914,4.704180889605164,34.181856330737226,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-111075,nitride,test,Cu6PdN2,0.0316920925045013,0.0316920925045013,middle_60pct,1677,256,13507,5,7.765247336983768,3.722552162017658,27.522756253953233,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-111118,nitride,test,MnCrN2,0.0102552097702026,0.0102552097702026,middle_60pct,1678,256,13507,5,6.699924338214347,3.999968170250996,30.678203038484046,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-114456,nitride,test,NF,0.0406820677185058,0.0406820677185058,middle_60pct,1679,256,13507,5,10.361378475587088,4.872401260509966,40.547668760688666,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-111845,nitride,test,Y2GaN3,0.0680160208892821,0.0680160208892821,middle_60pct,1680,256,13507,5,4.741091876851935,3.2083906814534933,22.814508909571497,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-116348,nitride,test,Ti2ZnN2,0.1769375823402404,0.1769375823402404,hard_top_20pct,1681,256,13507,5,6.5063063428645656,4.142835956828219,25.83050830312187,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-112721,nitride,test,SiPbN2,0.0434460536766052,0.0434460536766052,middle_60pct,1682,256,13507,5,6.317401721397937,3.630280778590395,24.61181126674879,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-112729,nitride,test,Ca5Co2N6,0.0169644043731689,0.0169644043731689,middle_60pct,1683,256,13507,5,5.564578728506878,3.608367384932208,23.027018772897335,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-112737,nitride,test,Li3CN2,0.0846932592010497,0.0846932592010497,middle_60pct,1684,256,13507,5,5.917270283743883,3.6749371157870834,24.77341383402652,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-116579,nitride,test,Zr5Si3N,0.0682849636840821,0.0682849636840821,middle_60pct,1685,256,13507,5,5.647814159263414,3.760917790108772,27.113236081979792,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-116749,nitride,test,Sr3Sb3N5,0.0324220919418334,0.0324220919418334,middle_60pct,1686,256,13507,5,5.917075351232473,3.6702770804305933,22.581409632071164,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
